x,y,z,w
169.54,71.9238,155.294,0.785812
-17.9461,10.7373,-124.548,0.711957
186.371,71.0194,145.323,0.985342
181.108,65.063,146.264,0.236174
157.079,313.768,-1844.05,0.108362
800.216,-295.903,-150.443,1.01018
2499.95,-2630.06,1262.91,0.413425
181.367,65.7143,149.396,0.608316
-253.447,-343.65,978.233,0.319123
182.783,65.6919,150.47,1.08764
558.341,-883.16,-158.946,0.830338
180.267,59.3722,142.499,0.475866
178.985,61.2965,148.032,1.08865
-614.344,190.808,-570.259,0.384951
95.6976,52.4265,72.2161,1.04827
-74.6575,-125.735,-874.697,0.749129
182.452,64.187,150.818,0.276855
63.6844,20.557,123.979,0.688397
177.215,66.8126,146.329,0.881274
186.963,66.1631,149.028,0.496588
1278.21,-300.809,-155.562,0.558296
181.235,63.487,145.312,0.754927
146.725,43.5443,80.7926,0.770461
174.709,57.2946,162.763,0.570016
183.62,63.9626,148.14,1.04687
186.156,58.7582,142.633,0.937275
649.175,-417.966,-447.568,0.408847
-133.224,-46.0933,125.13,0.229246
155.175,61.2109,133.015,0.920948
190.16,72.9951,146.744,0.808823
-475.617,-673.074,-173.29,0.366427
177.872,60.5638,141.276,0.76747
-118.812,-855.154,24.2894,1.04839
182.389,56.7401,131.902,0.788681
183.316,65.4812,149.235,0.715131
-127.317,-68.0204,-518.168,0.135981
174.372,59.5841,151.731,0.611399
179.072,63.0723,156.057,0.766616
182.864,65.921,147.511,0.653819
176.312,47.7909,143.875,0.569344
183.356,65.707,147.324,0.731794
-103.107,900.303,1692.17,0.728132
18.9169,-1442.26,153.751,0.133326
180.181,66.2154,149.954,0.210233
-522.026,52.5258,279.043,1.09576
170.734,58.6311,150.847,0.379488
-42.5856,228.043,137.499,0.481451
-77.9131,16.4866,-1460.53,0.734632
851.146,-564.129,1108.83,0.578866
233.344,-10.8566,-52.8714,0.772567
-619.678,-203.375,317.554,1.02798
-118.887,-1117.8,235.77,0.976644
937.771,658.152,-633.13,0.871264
184.949,65.2838,147.452,0.929981
-3.83611,539.924,1101.47,0.729505
-861.107,-465.01,-132.424,0.553627
185.286,65.5454,147.619,0.102472
-182.839,434.58,1362.28,0.470006
-742.416,282.555,-485.173,0.794784
172.828,52.4038,83.5536,0.491095
175.228,70.8569,158.641,0.466527
1300.55,-751.978,504.231,0.231718
1011.4,-1621.8,-592.011,0.309326
5520.01,6929.52,-15418.8,0.847856
179.945,63.6282,149.587,0.846849
175.514,59.1622,151.64,0.899829
189.334,67.6151,152.088,0.860765
199.631,58.7625,134.55,0.340761
185.194,61.7998,139.479,0.44135
181.418,62.716,151.593,0.629771
394.1,292.457,150.982,0.16354
87.309,724.889,-138.984,0.970083
185.017,66.0731,147.243,0.387393
-1314.46,285.376,-171.489,0.672619
179.796,62.9324,152.41,0.684155
-72.8336,145.267,789.69,0.644084
-1419.06,-1345.79,-739.474,0.386813
-0.298003,-546.751,1525.63,1.0003
183.086,60.5789,138.464,0.266021
182.461,65.7052,147.837,0.804398
180.795,72.2415,150.091,0.330842
177.984,65.8667,156.531,0.930256
2.21165,-0.22252,-294.92,0.75453
181.525,73.9785,163.289,1.05071
183.813,64.0158,147.422,0.925251
178.842,53.9943,143.723,0.750777
184.637,66.0763,149.125,0.621928
182.672,62.3915,140.359,0.766036
183.262,66.7667,149.457,0.315094
-14.7356,145.129,621.633,0.345766
-829.599,-457.059,662.344,0.592569
183.051,68.0279,149.669,0.741499
-400.726,-600.016,1161.09,0.710157
1815.91,-789.359,-4251.89,0.819932
185.68,65.1847,146.357,0.267608
28.1942,218.625,125.223,0.801529
-785.909,-1287.71,1758.68,1.00939
760.299,360.878,1388.39,0.12356
184.064,65.2648,147.935,0.750288
185.782,65.294,150.728,0.428654
94.0766,8.63618,-139.872,0.426365
183.515,64.6209,151.1,0.677776
186.61,66.174,143.434,0.27069
179.77,66.6628,147.449,0.388675
183.788,66.5904,155.691,0.114069
-79.0337,-956.364,892.058,0.999258
180.816,69.9981,145.163,0.810959
180.46,61.8651,141.165,0.355562
184.393,61.9863,148.962,0.789993
187.466,61.6561,146.699,0.32544
182.331,65.0646,157.11,0.730085
187.969,68.4497,151.58,0.536506
187.309,65.3065,149.337,0.360933
182.408,64.8882,155.705,0.239561
-20.774,-83.1088,35.2772,0.389071
103.935,279.011,-827.253,0.296905
183.709,72.2692,142.623,0.548317
178.404,74.5616,152.562,0.295471
77.7641,-5.62583,-62.033,0.775863
-62.0961,-260.954,315.609,0.785354
181.069,63.267,147.962,0.512885
182.754,67.7585,149.039,0.642741
178.74,70.2505,139.248,0.130366
195.003,62.7387,144.211,0.558571
178.715,19.3957,121.259,0.479894
183.977,64.7191,150.107,0.651592
181.078,62.475,150.009,0.569436
179.238,67.6788,157.635,0.206632
402.923,-507.786,-18.3962,0.364077
183.58,58.6334,141.742,0.538032
190.79,77.0453,150.906,0.711866
-404.379,146.176,-314.685,0.977743
183.07,65.9751,157.157,0.394565
899.91,-840.318,-1607.61,0.98873
120.847,37.5052,97.4169,0.303436
187.981,62.9466,146.352,0.403232
-256.699,-362.048,864.437,0.740004
179.313,69.5753,148.738,0.786087
182.738,67.9367,152.745,0.841844
186.09,62.2094,137.209,0.92281
-840.972,-821.406,884.273,0.133357
119.796,28.7526,55.5325,0.43311
185.211,64.5994,134.273,0.201718
180.819,61.8773,140.131,0.509162
184.863,66.4342,158.063,0.49729
184.627,64.1399,146.471,0.778701
184.131,66.1543,149.559,0.259703
182.392,66.1785,155.358,0.293396
180.619,63.247,119.805,0.568642
-573.144,-30.2222,-169.252,0.642253
-248.413,-131.275,5.31185,0.519416
182.012,61.0091,156.243,0.189694
454.617,49.0941,-546.445,0.523902
-715.152,74.3987,-620.602,0.439
181.859,62.1693,147.629,0.736341
-83.9397,-391.733,1078.56,0.520454
179.63,61.0598,149.263,0.603952
188.131,65.2642,139.872,0.804825
-760.765,-171.917,-152.567,0.542915
182.63,63.9118,152.703,0.641337
-40.938,482.759,-117.016,0.739088
182.781,65.3105,152.695,0.221311
262.363,143.103,-226.919,1.07366
188.191,86.9392,181.191,0.56617
191.107,71.4584,156.886,0.174068
183.008,62.076,153.733,0.640788
179.865,65.2732,155.742,0.589853
245.275,-27.3004,104.656,0.591928
177.892,66.175,157.009,1.09322
14.7504,-329.025,247.529,0.111261
186.107,63.0613,140.674,0.104883
-259.96,119.568,-209.288,0.923878
175.893,66.0267,146.151,0.245116
-879.354,-1283.75,295.227,0.401431
107.686,49.5465,152.928,1.00909
190.124,61.2067,136.479,0.300446
41.8896,-35.6322,49.2952,0.567971
184.369,66.055,149.375,0.625681
1058.02,47.4541,53.228,0.694623
180.962,62.5309,149.805,0.618296
181.899,63.5204,149.566,0.814377
-68.0268,67.5147,-14.6756,0.869158
58.7214,98.2571,-52.7542,0.180721
54.1666,35.7019,74.055,0.557228
46.8382,14.1142,55.4542,0.176327
185.83,68.5304,148.87,0.812668
182.176,64.2762,145.984,0.738569
186.606,62.129,149.01,0.205289
-577.812,846.263,-4.44347,0.910419
19.4645,-215.106,-540.467,0.357729
182.51,58.9238,144.535,0.516181
288.587,336.799,-87.9638,0.683758
179.328,59.3345,144.854,0.962484
66.217,11.6726,54.8762,0.251555
174.04,70.937,147.718,0.163692
-704.408,286.381,-549.255,0.772048
268.727,-46.51,791.278,0.593027
-2.23791,-109.816,423.033,0.712079
181.705,63.5429,157.64,0.458074
180.438,66.9573,149.974,0.532813
175.185,70.1014,132.539,1.00188
178.824,64.684,156.218,1.05297
179.648,57.2414,138.332,0.928333
186.388,65.7475,148.539,0.93697
236.924,-569.374,482.699,0.953328
180.498,67.5301,147.7,0.308472
183.379,64.8955,146.913,0.480291
182.122,64.1693,149.337,0.488501
180.207,73.8618,156.48,0.401126
645.163,-1019.04,-660.205,0.85869
195.399,43.7796,131.919,1.0219
1455.28,-575.667,-1150.25,0.849718
-27.792,73.1445,-29.9227,0.11355
-1179.72,-1694.15,-49.7562,1.05437
-35.1489,-263.314,-176.967,1.08795
183.63,65.9992,156.068,0.466039
848.058,-605.467,-1314.55,0.298248
179.243,68.1642,146.444,0.841905
-682.632,335.294,84.3546,0.465184
179.967,63.6127,141.798,0.191159
179.518,63.7472,147.099,0.227354
179.334,65.5192,151.051,0.38843
177.981,61.9353,148.102,0.817399
177.821,60.6872,152.559,0.911976
-1204.78,-5153.53,1163.43,0.862444
-115.358,440.806,-183.078,0.706861
184.894,62.9872,158.211,0.310181
-1557.65,525.942,808.902,0.173489
184.145,61.3337,152.32,0.479528
559.506,-312.084,252.839,0.2807
181.995,65.6322,143.677,0.236265
178.222,70.2682,152.016,0.804093
182.193,62.3541,157.581,0.294098
185.598,64.8863,145.33,0.689251
173.789,65.928,166.98,0.640178
183.724,67.9641,162.864,0.540168
464.115,245.223,523.893,1.08611
180.9,64.4648,149.599,0.232389
185.183,63.9657,148.17,0.943501
177.618,63.8317,153.622,0.651408
208.099,190.703,157.005,0.824937
66.2693,26.1082,69.9313,0.555855
-254.377,695.852,-213.111,0.569649
-218.778,-54.6441,610.658,0.565743
-183.955,295.299,-139.005,0.294403
183.939,64.7787,145.188,0.275939
-516.892,-1317.52,1532.46,0.569131
186.336,64.2487,144.395,0.494269
-275.04,62.8337,726.377,0.717847
183.537,68.6253,146.755,0.604776
184.968,64.3161,139.655,0.244322
179.046,64.2775,148.888,1.05624
-138.203,-74.5932,310.963,0.382998
-50.3297,-0.817008,-61.4762,0.975118
243.626,296.194,-476.851,0.774612
13.9451,51.2309,172.785,0.904132
182.333,58.1825,143.952,0.267058
1268.45,-134.177,-16.3969,0.665386
184.296,65.5862,145.03,0.841264
180.188,61.7923,148.112,0.348695
188.068,54.6499,144.681,0.661724
174.629,63.0278,156.024,0.424809
3307.1,5536.87,-2995.71,0.252501
-5952.44,-1334.42,1394.32,0.983816
180.576,66.878,144.838,0.79805
-43.0852,83.5987,378.489,1.09829
581.046,-275.242,-402.161,0.568642
-63.8762,31.2809,137.125,0.311585
182.498,67.238,158.643,0.471593
-201.405,72.6046,150.518,0.251311
129.098,463.278,296.929,0.726759
188.776,68.4283,155.667,0.367342
182.413,63.7691,146.236,0.667431
223.396,-151.892,328.168,0.795273
180.929,61.492,146.434,0.666027
180.845,69.1738,143.212,0.344575
173.511,65.1635,155.25,0.184964
-136.908,-351.103,87.1851,0.612101
283.714,107.165,-319.728,0.952474
185.908,66.3924,149.061,0.219999
180.593,65.2967,151.324,0.263182
102.02,8.84841,40.6638,0.17947
177.079,64.049,151.967,0.404117
156.294,96.6869,47.9934,0.378573
184.177,68.8539,151.772,0.20538
188.451,62.9452,139.633,0.195828
180.767,64.9495,147.103,0.715986
181.062,64.4905,153.644,0.23834
184.38,65.1841,150.82,1.00451
180.965,64.8113,149.461,0.205228
183.714,59.6618,147.655,1.08498
184.782,66.6005,151.403,0.875719
182.369,64.8427,146.046,0.967733
172.932,56.2604,167.743,0.222501
183.651,61.5454,161.48,0.834977
-391.399,-952.491,-418.585,0.650157
184.424,63.8708,152.217,0.341798
-141.49,438.85,-73.4887,0.358156
452.041,478.772,-1639.61,1.04183
183.744,66.1809,148.507,0.829423
189.583,65.6804,138.966,0.937947
177.789,67.8335,161.824,0.443364
179.201,67.2646,153.537,0.15826
169.225,70.3536,14.2832,0.214414
183.371,63.5375,149.574,0.756789
181.708,64.8236,151.039,0.655071
-16.9887,553.098,-83.5873,0.63914
23.1188,1530.19,-602.35,0.764327
181.943,65.3272,155.001,0.613413
179.408,67.5247,150.503,0.140864
181.799,64.9766,149.14,0.566048
-754.606,-599.803,463.55,0.221433
179.455,65.1324,149.404,0.762404
185.246,67.492,152.247,0.644084
182.309,60.003,150.211,0.272674
186.76,62.5635,144.391,0.736372
443.089,142.279,258.562,0.522712
-558.038,-176.754,169.59,0.128718
181.129,63.0966,155.301,0.969655
-166.161,1036.83,-819.855,0.492804
166.179,54.533,153.551,0.90285
182.027,64.9842,144.015,0.404544
181.444,58.1038,139.557,0.369478
173.05,66.6178,160.522,0.332673
87.9492,61.0132,58.6753,0.225614
-530.96,458.924,-160.788,0.751936
-483.196,78.9357,-402.647,0.311707
180.803,64.7046,145.308,0.381198
164.709,26.9452,55.3492,0.753523
179.144,65.7175,157.558,0.547035
179.173,73.583,158.466,0.38779
178.599,65.0945,151.889,0.671703
180.607,67.5049,153.368,0.313233
50.3964,27.9358,63.4949,0.886676
129.39,52.962,176.817,0.56614
182.811,63.8814,150.879,0.770766
-616.833,82.1469,605.186,0.921131
309.673,246.596,852.603,0.213407
185.136,69.4886,149.383,0.817093
183.606,64.0127,148.078,0.403079
-879.652,485.071,-478.504,0.407871
179.562,68.8806,154.688,0.940449
184.284,61.6258,135.471,0.73802
182.079,67.8573,149.821,1.07668
178.747,70.6743,140.117,1.04366
175.76,37.5502,146.334,1.07678
37.505,-216.105,520.041,0.178127
380.044,187.262,142.295,0.707715
1232.14,-84.4314,214.241,0.163051
184.148,97.8781,28.1336,0.851976
58.2491,38.0228,71.5856,0.863756
-25.7868,6.06617,-99.8847,0.245543
186.231,64.0997,144.035,0.790207
96.3597,119.854,431.254,0.341432
839.116,373.092,-209.422,1.02297
-107.988,-371.68,-1884.08,0.29776
290.455,-99.5735,-36.1866,0.26361
558.441,202.646,159.098,1.09121
258.628,27.3495,-418.586,1.01095
-369.243,-657.688,-328.895,0.755141
384.524,-229.234,340.357,0.861315
185.526,58.3055,145.949,0.743025
32.2556,-222.489,208.08,0.934773
-245.636,-436.539,199.674,0.41663
178.572,65.353,151.177,0.425632
184.527,64.0705,157.639,0.659374
188.499,70.1218,163.969,0.278472
183.075,63.6269,149.722,0.614451
213.167,-780.383,-981.086,0.988607
-450.846,-183.463,48.3177,0.548378
177.583,60.7109,134.589,0.528053
182.422,64.4665,160.861,0.839006
181.933,64.0092,157.469,0.396426
182.435,64.4273,153.367,1.08895
152.77,-138.313,92.9551,0.796493
180.58,67.1801,144.237,0.363802
183.667,67.4335,151.861,0.935017
181.001,64.7808,149.565,0.55558
187.342,65.8439,134.058,0.448613
-625.913,-1323.16,791.377,0.870745
181.311,65.838,147.325,0.954549
-56.2092,929.152,-656.277,0.443638
179.46,66.5475,151.076,0.726362
11.435,-588.915,361.783,1.07476
16.3164,203.354,-129.308,0.494757
183.392,68.2539,148.849,1.09402
2541.02,640.818,-5406.29,0.373446
889.846,420.254,1190.05,0.349031
201.863,-319.82,-214.161,0.909809
180.607,63.6977,149.986,0.318421
-897.507,784.727,-622.305,0.26068
-412.132,14.7976,-1293.21,0.350008
-553.389,227.028,-405.275,0.493292
181.874,63.3947,142.271,1.02425
182.245,63.9122,149.313,1.01079
180.127,61.5534,143.77,0.642314
244.144,-412.915,-67.2683,0.103265
293.852,-1016.55,-328.199,0.839555
179.164,55.174,135.341,0.623392
173.821,65.9854,145.689,0.32367
185.912,63.9186,143.037,0.787277
-456.905,-33.6508,-249.128,0.738112
177.651,66.2033,161.22,0.100122
182.908,64.8996,152.116,0.650188
-373.7,565.429,46.6905,0.40726
191.788,68.6,138.552,0.66444
191.748,58.6337,145.654,1.0696
771.335,1262.49,613.886,0.660991
241.748,332.256,176.974,0.264647
180.338,65.716,151.675,0.158718
854.643,479.005,-243.369,0.412235
30.3977,-513.299,886.847,0.803574
183.333,63.5709,141.04,0.725324
-898.514,272.374,-59.1721,0.981863
-9.9882,357.687,798.155,0.885638
276.443,191.461,-57.3784,0.55851
-372.677,114.951,10.3258,0.844621
178.913,64.5862,150.291,0.740431
186.304,78.646,157.66,0.749129
-996.031,285.457,-724.169,1.06469
186.554,64.3333,158.845,0.9923
187.149,66.6112,151.922,0.511756
179.502,67.0345,155.672,0.389163
-664.513,-446.303,254.346,0.744032
180.666,64.3434,153.618,0.477606
181.007,68.848,151.471,0.468816
-814.768,-560.153,319.337,0.94405
157.102,47.9658,192.972,0.926838
294.507,-293.939,-82.7597,0.174221
-33.4417,1061.65,1089.91,0.505347
-252.443,269.189,-254.541,0.929066
172.92,67.8793,165.32,0.476537
162.628,58.1026,136.841,0.145289
191.653,55.5749,151.47,0.860765
918.83,-58.9597,-395.106,0.861467
88.4226,34.9431,42.5716,0.414768
-390.19,-960.899,80.3204,0.268432
-528.265,915.189,-519,0.745131
-561.147,644.574,-726.496,0.885455
179.961,62.4491,149.725,0.546333
195.902,68.2063,140.86,0.860674
173.091,64.1534,136.226,0.964315
-86.1432,392.931,86.1364,0.397159
171.395,62.6147,200.275,1.08434
-276.559,159.922,162.051,0.303497
183.67,68.9941,156.536,0.544777
190.575,68.5093,136.465,0.669689
-498.406,-626.978,-1056.34,0.274993
-237.438,-372.75,247.952,0.667888
585.205,-135.128,261.542,0.358797
183.253,65.9426,137.312,0.478124
180.648,64.8116,152.535,1.02276
-248.94,-163.178,612.922,0.339204
138.291,34.732,111.834,0.749312
139.501,23.3108,27.082,0.724439
-341.508,-892.443,229.027,0.515235
302.456,145.617,-787.416,0.642375
-64.4737,-734.006,781.411,0.154872
180.89,63.5854,152.776,1.06261
180.578,66.9429,162.243,0.848375
250.385,-356.042,-413.505,0.466649
271.557,-160.275,240.477,0.734907
176.53,63.1954,154.584,0.523566
-548.438,312.732,-131.177,0.651164
180.448,68.1622,149.723,0.890826
176.582,64.4352,138.854,0.994406
187.341,67.4315,146.02,0.140132
-147.364,-413.285,54.8564,0.710859
888.69,-405.542,127.467,0.808121
744.932,-1837.98,927.411,0.409061
-544.707,-245.072,503.901,0.572182
604.873,1303.51,-154.089,0.597971
186.101,68.2379,147.491,0.551216
184.743,59.2563,157.343,1.05041
-683.053,-25.2276,-209.67,0.731458
-813.269,675.839,-507.373,0.291168
228.471,62.9099,62.6704,0.517188
127.29,-260.61,375.925,0.210508
190.086,61.7634,133.091,0.40665
181.534,62.9375,152.124,0.802292
166.631,57.1297,120.063,0.792679
16.7164,1095.54,863.073,1.02727
-975.433,-106.771,456.113,0.888537
707.245,383.056,-552.808,0.801407
176.153,56.2594,145.571,0.778701
-474.394,167.546,198.984,0.109186
-102.991,-324.689,658.085,0.594675
208.433,64.8253,132.543,0.24182
175.054,-188.451,-1118,0.81572
126.019,109.603,225.63,0.160549
182.493,63.9587,144.768,0.694653
183.877,63.1238,149.729,0.985037
169.882,81.8311,157.566,0.80867
174.018,65.2278,167.134,0.606333
183.619,63.9118,141.845,0.735029
182.365,64.6586,149.795,0.425632
180.164,65.4397,150.579,0.851976
-750.807,-197.863,-66.7778,0.217161
181.769,60.4763,132.544,0.264312
81.8217,241.453,-15.0012,0.116602
180.98,65.3861,143.936,0.854448
-88.9598,-356.1,-236.452,0.734449
461.526,-640.097,549.2,0.457921
356.545,-509.036,1130.21,0.394015
184.964,66.8154,148.526,0.164364
94.4016,25.8545,85.0641,0.495184
184.69,67.1937,144.867,0.743269
-251.647,258.953,-0.191796,1.00219
190.863,73.6825,155.75,0.194546
207.969,66.1228,113.052,1.05718
138.33,449.232,245.813,0.424686
693.172,-749.916,-582.47,0.718519
98.8594,38.2484,22.1977,1.04717
-985.755,-78.9478,365.95,0.82393
190.378,58.6909,137.655,0.308472
184.316,59.9909,139.012,0.978811
11.6519,11.8077,45.2269,0.13885
-426.687,1123.41,1141.33,0.669567
179.548,68.2506,155.83,0.327943
183.495,65.2828,146.976,0.501868
187.186,68.8606,157.167,0.825761
38.787,1013.7,587.732,0.563973
-388.733,-379.044,799.219,0.16827
707.907,499.043,733.274,0.914905
237.068,305.727,2192.83,1.0284
187.507,66.2494,146.796,0.197781
-147.933,-303.64,405.523,0.89162
172.793,70.6228,159.35,0.378146
182.11,65.5555,153.578,0.856829
-920.567,469.307,-1011.87,0.607218
-132.697,-577.468,212.339,0.562081
183.359,65.1966,144.08,0.210141
131.759,-661.493,724.478,0.235472
-682.109,169.123,-78.9786,0.799332
243.008,-459.669,-15.3439,0.870806
183.021,65.9209,149.937,0.51261
384.337,1068.31,-36.7287,0.528327
-934.965,-505.188,-397.693,0.376742
-1062.87,1290.51,-74.8717,0.760726
187.039,65.2517,154.837,0.795486
274.042,-47.8675,212.372,0.163692
188.124,64.1399,147.425,0.162899
190.213,60.0198,154.941,1.05187
135.878,-936.26,-61.6383,0.601816
391.263,884.33,181.29,0.259429
125.226,-136.048,-48.0189,0.82689
1403.64,85.2444,1040.87,1.06615
131.307,77.3159,105.427,0.132991
182.586,65.7902,133.513,0.247832
173.944,63.263,167.397,0.508521
181.029,64.6929,145.987,0.25244
179.54,59.8892,154.745,0.873553
176.62,70.0476,155.868,0.500616
180.483,62.405,148.759,0.443242
184.453,71.474,159.314,0.8116
76.2556,23.7446,76.5824,0.216153
183.896,65.6864,157.657,0.953969
184.173,66.2247,165.166,0.58735
182.626,66.6884,146.746,0.321412
183.957,63.8386,147.649,1.08682
182.857,65.5915,153.48,0.733534
25.7078,-41.4697,-101.143,0.242674
182.698,66.6712,145.22,0.361605
183.416,62.6795,149.453,0.569588
181.402,67.0209,149.752,0.779434
-19.16,993.559,258.854,0.681866
186.463,60.4445,151.552,0.138911
842.394,-506.803,766.302,0.531867
179.595,61.0602,156.891,0.471136
-520.229,76.307,653.782,0.773269
180.459,63.6937,154.636,0.111933
185.612,66.2719,145.511,0.249205
770.74,599.253,1173.67,0.252715
186.025,65.6131,138.92,0.605844
180.358,63.4281,144.544,0.616312
550.785,122.078,738.494,1.03036
656.147,-206.246,50.755,0.257628
185.17,63.33,147.746,0.114313
-970.367,-1345.85,-646.716,0.489569
-723.953,-779.888,335.124,0.84218
182.843,67.1716,149.437,0.933766
177.813,66.7316,148.501,0.704205
-626.317,383.025,-148.269,0.69624
188.69,66.4399,148.744,0.934925
184.877,65.5084,146.337,0.668438
515.782,263.782,-376.262,0.876513
-334.917,100.021,158.103,0.952779
-398.302,537.808,-855.185,0.466894
187.482,75.1663,133.59,0.413517
183.701,58.2373,133.53,0.853166
183.019,65.2657,149.313,0.352571
-441.92,-74.3022,-169.655,0.129695
-360.992,819.178,-343.243,0.310242
176.401,40.9927,129.917,0.201627
181.947,62.6865,117.863,0.991018
970.296,223.726,-29.2377,0.773055
174.914,70.0143,156.986,0.314332
179.697,60.6441,150.556,0.46021
182.446,63.7686,151.732,0.590432
8.59763,-31.3997,131.444,1.02993
-606.931,-80.7533,-149.25,0.821
181.461,67.488,147.597,0.762801
-754.53,958.387,-2934.63,0.125056
180.452,63.298,148.409,0.941517
878.184,469.317,662.076,0.289795
180.189,62.8751,155.968,0.464055
